indicator,date,value,unit,geography,source,source_url,ecifre_url,last_updated
Salariul mediu brut (România),2023-11-01,7766.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2023-12-01,8301.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2024-01-01,7976.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2024-02-01,7990.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2024-03-01,8502.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2024-04-01,8532.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2024-05-01,8355.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2024-06-01,8480.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2024-07-01,8580.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2024-08-01,8443.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2024-09-01,8553.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2024-10-01,8612.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2024-11-01,8825.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2024-12-01,9251.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2025-01-01,8910.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2025-02-01,8932.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2025-03-01,9495.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2025-04-01,9415.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2025-05-01,9187.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2025-06-01,9246.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2025-07-01,9201.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2025-08-01,9002.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2025-09-01,9078.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2025-10-01,9152.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2025-11-01,9371.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2025-12-01,9868.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
